feedback_id,source,text,label
1115,social,V@ry  satisfi@d.  Quality  @xc@@d@d  my  @xp@ctations.,positive
1116,social,It's okay — does the job but nothing special. Into case thus.,neutral
1117,email,I loved the product! It arrived on time and works perfectly. Upon similar condition summer.,positive
1118,social,Received wrong color and it took weeks to replace. Bill soon guess brother season national spring nature myself worker end.,negative
1119,chat,Great service — the support team helped me quickly. Risk main third each state thus half fight up us thought majority way business place.,positive
1120,email,"Not bad, but could improve packaging. Strong couple road.",neutral
1121,email,The product stopped working after two days. Very disappointed. Hard before official health American expect kitchen system.,negative
1122,social,Very satisfied. Quality exceeded my expectations. Television ever white young throughout interview trouble nice.,positive
1123,chat,It's  okay  —  do@s  th@  job  but  nothing  sp@cial.,neutral
1124,social,Very satisfied. Quality exceeded my expectations.,positive
1125,social,Great service — the support team helped me quickly. Show edge explain.,positive
1126,email,Received wrong color and it took weeks to replace. Order reduce brother look network fight inside what general dream.,negative
1127,social,The product stopped working after two days. Very disappointed. A enough doctor behavior Democrat.,negative
1128,email,Very satisfied. Quality exceeded my expectations. Plant over however.,positive
1129,social,Great service — the support team helped me quickly. Agreement country as conference design resource.,positive
1130,chat,Great service — the support team helped me quickly. Whatever behavior relate former computer dream already surface student benefit local old.,positive
1131,chat,Gr@at  s@rvic@  —  th@  support  t@am  h@lp@d  m@  quickly.,positive
1132,chat,"Av@rag@  @xp@ri@nc@,  d@liv@ry  was  fin@.  Gr@@n  t@ach@r  among  wid@  option  vi@w  b@d  should  thought.",neutral
1133,email,"Not bad, but could improve packaging. How side teacher result according enter hope.",neutral
1134,chat,"Not bad, but could improve packaging.",neutral
1135,email,"Custom@r  support  n@v@r  r@pli@d,  I  want  a  r@fund.  Eff@ct  p@r  trip  pr@ssur@  program  down  man  school  citiz@n  laugh.",negative
1136,social,Great service — the support team helped me quickly. Writer finally community happy act responsibility about through.,positive
1137,email,"Average experience, delivery was fine.",neutral
1138,chat,"Customer support never replied, I want a refund. Red truth long stuff.",negative
1139,email,Received wrong color and it took weeks to replace.,negative
1140,email,"Average experience, delivery was fine.",neutral
1141,chat,"Average experience, delivery was fine.",neutral
1142,email,Very satisfied. Quality exceeded my expectations. Kitchen the short.,positive
1143,social,Gr@at  s@rvic@  —  th@  support  t@am  h@lp@d  m@  quickly.  Lik@  n@wspap@r  h@r@  anoth@r  lik@ly  kind  could  onto  right  board  lat@r  pr@s@nt  on  hour  attack.,positive
1144,social,"Customer support never replied, I want a refund.",negative
1145,email,Very satisfied. Quality exceeded my expectations. Me environment somebody sister skin.,positive
1146,email,"Av@rag@  @xp@ri@nc@,  d@liv@ry  was  fin@.  Minut@  bill  play  chang@  h@  without  across  fast  pow@r  station  budg@t  @nt@r  tim@.",neutral
1147,social,Very satisfied. Quality exceeded my expectations.,positive
1148,email,"Not bad, but could improve packaging. Information instead enter available executive there after scene sure lawyer.",neutral
1149,social,"Custom@r  support  n@v@r  r@pli@d,  I  want  a  r@fund.  Trav@l  wond@r  prof@ssor  kind  song  t@chnology  b@autiful  p@rson  thank.",negative
1150,social,"Customer support never replied, I want a refund. Surface beautiful positive.",negative
1151,social,The product stopped working after two days. Very disappointed.,negative
1152,chat,I loved the product! It arrived on time and works perfectly. Data wife child agreement.,positive
1153,chat,"Not bad, but could improve packaging.",neutral
1154,email,R@c@iv@d  wrong  color  and  it  took  w@@ks  to  r@plac@.,negative
1155,social,"Customer support never replied, I want a refund.",negative
1156,email,I  lov@d  th@  product!  It  arriv@d  on  tim@  and  works  p@rf@ctly.  Simply  siz@  los@  syst@m  mouth  D@mocrat.,positive
1157,social,Great service — the support team helped me quickly. That house face north thing attorney.,positive
1158,social,Very satisfied. Quality exceeded my expectations. Would power country current those amount consumer ahead.,positive
1159,email,I  lov@d  th@  product!  It  arriv@d  on  tim@  and  works  p@rf@ctly.,positive
1160,email,The product stopped working after two days. Very disappointed. Provide property west simple.,negative
1161,chat,Very satisfied. Quality exceeded my expectations. Think a red enough process marriage reduce firm.,positive
1162,social,Received wrong color and it took weeks to replace. Age thank class month research them customer.,negative
1163,social,Very satisfied. Quality exceeded my expectations. Mrs word force marriage end.,positive
1164,social,"Not bad, but could improve packaging.",neutral
1165,chat,Great service — the support team helped me quickly.,positive
1166,social,It's okay — does the job but nothing special.,neutral
1167,social,Received wrong color and it took weeks to replace.,negative
1168,email,The product stopped working after two days. Very disappointed.,negative
1169,email,The product stopped working after two days. Very disappointed.,negative
1170,chat,"Average experience, delivery was fine. Itself skin ready it.",neutral
1171,chat,Great service — the support team helped me quickly.,positive
1172,email,Great service — the support team helped me quickly. Guess lay when majority western fast but.,positive
1173,chat,Th@  product  stopp@d  working  aft@r  two  days.  V@ry  disappoint@d.,negative
1174,social,"Average experience, delivery was fine. That off raise minute hair central.",neutral
1175,email,The product stopped working after two days. Very disappointed.,negative
1176,social,Great service — the support team helped me quickly.,positive
1177,chat,I loved the product! It arrived on time and works perfectly.,positive
1178,email,The product stopped working after two days. Very disappointed.,negative
1179,chat,It's okay — does the job but nothing special.,neutral
1180,social,It's okay — does the job but nothing special. Lot similar interest see fast able assume.,neutral
1181,social,Great service — the support team helped me quickly.,positive
1182,social,"Average experience, delivery was fine. Factor hand tough animal page firm.",neutral
1183,social,I  lov@d  th@  product!  It  arriv@d  on  tim@  and  works  p@rf@ctly.  D@sign  cov@r  hand.,positive
1184,email,I loved the product! It arrived on time and works perfectly. City work report work.,positive
1185,chat,It's okay — does the job but nothing special. Than large along process effort operation Mrs nearly major explain something bit.,neutral
1186,social,I loved the product! It arrived on time and works perfectly. Radio minute across pass stock central price be see politics trial other if.,positive
1187,social,It's  okay  —  do@s  th@  job  but  nothing  sp@cial.,neutral
1188,chat,Gr@at  s@rvic@  —  th@  support  t@am  h@lp@d  m@  quickly.,positive
1189,social,I loved the product! It arrived on time and works perfectly. Point start win occur city speak sure there result.,positive
1190,email,Very satisfied. Quality exceeded my expectations.,positive
1191,email,Great service — the support team helped me quickly. Unit foreign travel.,positive
1192,email,The product stopped working after two days. Very disappointed. Center shoulder push thank include maybe value garden be hotel beyond.,negative
1193,chat,"Not bad, but could improve packaging. Story discuss sense reality citizen to address scientist do moment risk.",neutral
1194,chat,I loved the product! It arrived on time and works perfectly.,positive
1195,social,"Customer support never replied, I want a refund. Evidence kid including growth long impact section under hundred analysis.",negative
1196,email,The product stopped working after two days. Very disappointed.,negative
1197,social,Gr@at  s@rvic@  —  th@  support  t@am  h@lp@d  m@  quickly.  Look  f@@l  @vid@nc@  r@quir@  @conomic  situation  two  gr@at  back  act.,positive
1198,social,Received wrong color and it took weeks to replace. Unit forward evening hour plant hear cut usually.,negative
1199,chat,I loved the product! It arrived on time and works perfectly. Anything girl gas bad.,positive
1200,email,The product stopped working after two days. Very disappointed.,negative
